"","STATION_NUMBER","STATION_NAME","PROV_TERR_STATE_LOC","HYD_STATUS","REAL_TIME","LATITUDE","LONGITUDE","station_tz","standard_offset","OlsonName"
"910","05FA014","MASKWA CREEK NO. 1 ABOVE BEARHILLS LAKE","AB","ACTIVE",TRUE,52.78509,-113.62909,"America/Edmonton",-7,"Etc/GMT+7"
"911","05FA016","COAL LAKE RESERVOIR NEAR WETASKIWIN","AB","ACTIVE",TRUE,53.0031,-113.21913,"America/Edmonton",-7,"Etc/GMT+7"
"912","05FA024","WEILLER CREEK NEAR WETASKIWIN","AB","ACTIVE",TRUE,52.95916,-113.27995,"America/Edmonton",-7,"Etc/GMT+7"
"913","05FA025","CAMROSE CREEK NEAR CAMROSE","AB","ACTIVE",TRUE,53.04147,-112.82995,"America/Edmonton",-7,"Etc/GMT+7"
"914","05FB002","IRON CREEK NEAR HARDISTY","AB","ACTIVE",TRUE,52.708,-111.31039,"America/Edmonton",-7,"Etc/GMT+7"
"915","05FC001","BATTLE RIVER NEAR FORESTBURG","AB","ACTIVE",TRUE,52.57406,-112.34165,"America/Edmonton",-7,"Etc/GMT+7"
"916","05FC002","BIGKNIFE CREEK NEAR GADSBY","AB","ACTIVE",TRUE,52.51738,-112.35596,"America/Edmonton",-7,"Etc/GMT+7"
"917","05FC004","PAINTEARTH CREEK NEAR HALKIRK","AB","ACTIVE",TRUE,52.38555,-112.13808,"America/Edmonton",-7,"Etc/GMT+7"
"918","05FC007","YOUNG CREEK NEAR CASTOR","AB","ACTIVE",TRUE,52.25919,-111.7301,"America/Edmonton",-7,"Etc/GMT+7"
"919","05FC008","BATTLE RIVER AT HIGHWAY NO. 872","AB","ACTIVE",TRUE,52.40182,-111.41142,"America/Edmonton",-7,"Etc/GMT+7"
"920","05FD001","RIBSTONE CREEK NEAR EDGERTON","AB","ACTIVE",TRUE,52.75534,-110.48347,"America/Edmonton",-7,"Etc/GMT+7"
"921","05FD007","SHORNCLIFFE LAKE NEAR CZAR","AB","ACTIVE",TRUE,52.47236,-110.86361,"America/Edmonton",-7,"Etc/GMT+7"
"922","05FE002","BUFFALO CREEK AT HIGHWAY NO. 41","AB","ACTIVE",TRUE,53.00723,-110.86734,"America/Edmonton",-7,"Etc/GMT+7"
"923","05FE004","BATTLE RIVER NEAR THE SASKATCHEWAN BOUNDARY","AB","ACTIVE",TRUE,52.85644,-110.01934,"America/Edmonton",-7,"Etc/GMT+7"
"924","05GA003","MONITOR CREEK NEAR MONITOR","AB","ACTIVE",TRUE,51.96955,-110.57635,"America/Edmonton",-7,"Etc/GMT+7"
"925","05GA008","SOUNDING CREEK NEAR OYEN","AB","ACTIVE",TRUE,51.56666,-110.4736,"America/Edmonton",-7,"Etc/GMT+7"
"926","05GA010","KILLARNEY LAKE TRIBUTARY NEAR CHAUVIN","AB","ACTIVE",TRUE,52.56523,-110.1484,"America/Edmonton",-7,"Etc/GMT+7"
"927","05GA012","SOUNDING CREEK NEAR CHINOOK","AB","ACTIVE",TRUE,51.54768,-110.91978,"America/Edmonton",-7,"Etc/GMT+7"
"928","05GD001","NORTH SASKATCHEWAN RIVER NEAR BORDEN","SK","ACTIVE",TRUE,52.37347,-107.15161,"America/Regina",-6,"Etc/GMT+6"
"929","05GG001","NORTH SASKATCHEWAN RIVER AT PRINCE ALBERT","SK","ACTIVE",TRUE,53.20344,-105.77214,"America/Regina",-6,"Etc/GMT+6"
"930","05HA003","BEAR CREEK NEAR PIAPOT","SK","ACTIVE",TRUE,49.89947,-109.10628,"America/Regina",-6,"Etc/GMT+6"
"931","05HC005","ANTELOPE CREEK NEAR CABRI","SK","ACTIVE",TRUE,50.66197,-108.3815,"America/Regina",-6,"Etc/GMT+6"
"932","05HD036","SWIFT CURRENT CREEK BELOW ROCK CREEK","SK","ACTIVE",TRUE,49.84444,-108.47944,"America/Regina",-6,"Etc/GMT+6"
"933","05HD039","SWIFT CURRENT CREEK NEAR LEINAN","SK","ACTIVE",TRUE,50.49389,-107.65861,"America/Regina",-6,"Etc/GMT+6"
"934","05HD042","ILLERBRUN CREEK NEAR SIMMIE","SK","ACTIVE",TRUE,49.93192,-108.25897,"America/Regina",-6,"Etc/GMT+6"
"935","05HF003","LAKE DIEFENBAKER AT GARDINER DAM","SK","ACTIVE",TRUE,51.28025,-106.83919,"America/Regina",-6,"Etc/GMT+6"
"936","05HG001","SOUTH SASKATCHEWAN RIVER AT SASKATOON","SK","ACTIVE",TRUE,52.14067,-106.64431,"America/Regina",-6,"Etc/GMT+6"
"937","05HG002","BRIGHTWATER CREEK NEAR KENASTON","SK","ACTIVE",TRUE,51.56231,-106.50083,"America/Regina",-6,"Etc/GMT+6"
"938","05HG021","INVERNESS CREEK NEAR BRODERICK","SK","ACTIVE",TRUE,51.50408,-106.82089,"America/Regina",-6,"Etc/GMT+6"
"939","05JA002","WOOD RIVER NEAR LAFLECHE","SK","ACTIVE",TRUE,49.66861,-106.69417,"America/Regina",-6,"Etc/GMT+6"
"940","05JA003","MCDONALD CREEK NEAR MCCORD","SK","ACTIVE",TRUE,49.43778,-106.83583,"America/Regina",-6,"Etc/GMT+6"
"941","05JA005","WOOD RIVER NEAR MCCORD","SK","ACTIVE",TRUE,49.49478,-106.78678,"America/Regina",-6,"Etc/GMT+6"
"942","05JA006","SIX MILE CREEK NEAR GLENTWORTH","SK","ACTIVE",TRUE,49.49603,-106.75489,"America/Regina",-6,"Etc/GMT+6"
"943","05JB001","NOTUKEU CREEK NEAR VANGUARD","SK","ACTIVE",TRUE,49.91747,-107.18633,"America/Regina",-6,"Etc/GMT+6"
"944","05JB004","NOTUKEU CREEK ABOVE ADMIRAL RESERVOIR","SK","ACTIVE",TRUE,49.70889,-108.12528,"America/Regina",-6,"Etc/GMT+6"
"945","05JB007","MOSQUITO CREEK NEAR PAMBRUN","SK","ACTIVE",TRUE,49.97714,-107.43658,"America/Regina",-6,"Etc/GMT+6"
"946","05JC004","RUSHLAKE CREEK ABOVE HIGHFIELD RESERVOIR","SK","ACTIVE",TRUE,50.25306,-107.46972,"America/Regina",-6,"Etc/GMT+6"
"947","05JE006","MOOSE JAW RIVER NEAR BURDICK","SK","ACTIVE",TRUE,50.40033,-105.39786,"America/Regina",-6,"Etc/GMT+6"
"948","05JF001","QU'APPELLE RIVER NEAR LUMSDEN","SK","ACTIVE",TRUE,50.65047,-104.86678,"America/Regina",-6,"Etc/GMT+6"
"949","05JF005","WASCANA CREEK NEAR LUMSDEN","SK","ACTIVE",TRUE,50.63556,-104.90978,"America/Regina",-6,"Etc/GMT+6"
"950","05JF006","BOGGY CREEK NEAR LUMSDEN","SK","ACTIVE",TRUE,50.58472,-104.81803,"America/Regina",-6,"Etc/GMT+6"
"951","05JF008","FAHLMAN CREEK NEAR DAVIN","SK","ACTIVE",TRUE,50.36883,-104.19228,"America/Regina",-6,"Etc/GMT+6"
"952","05JF011","COTTONWOOD CREEK NEAR LUMSDEN","SK","ACTIVE",TRUE,50.59056,-104.90861,"America/Regina",-6,"Etc/GMT+6"
"953","05JG004","QU'APPELLE RIVER ABOVE BUFFALO POUND LAKE","SK","ACTIVE",TRUE,50.78333,-105.84014,"America/Regina",-6,"Etc/GMT+6"
"954","05JG006","ELBOW DIVERSION CANAL AT DROP STRUCTURE","SK","ACTIVE",TRUE,50.97864,-106.39847,"America/Regina",-6,"Etc/GMT+6"
"955","05JG013","RIDGE CREEK NEAR BRIDGEFORD","SK","ACTIVE",TRUE,50.95133,-106.3295,"America/Regina",-6,"Etc/GMT+6"
"956","05JH004","LAST MOUNTAIN LAKE AT ROWAN'S RAVINE","SK","ACTIVE",TRUE,50.99564,-105.18386,"America/Regina",-6,"Etc/GMT+6"
"957","05JJ003","LANIGAN CREEK ABOVE BOULDER LAKE","SK","ACTIVE",TRUE,51.64986,-105.23811,"America/Regina",-6,"Etc/GMT+6"
"958","05JJ009","SALINE CREEK NEAR NOKOMIS","SK","ACTIVE",TRUE,51.41611,-105.10306,"America/Regina",-6,"Etc/GMT+6"
"959","05JK002","QU'APPELLE RIVER BELOW CRAVEN DAM","SK","ACTIVE",TRUE,50.70653,-104.79792,"America/Regina",-6,"Etc/GMT+6"
"960","05JK004","JUMPING DEER CREEK NEAR LIPTON","SK","ACTIVE",TRUE,50.91597,-103.90156,"America/Regina",-6,"Etc/GMT+6"
"961","05JK007","QU'APPELLE RIVER BELOW LOON CREEK","SK","ACTIVE",TRUE,50.78781,-104.28272,"America/Regina",-6,"Etc/GMT+6"
"962","05JL005","PHEASANT CREEK NEAR ABERNETHY","SK","ACTIVE",TRUE,50.73417,-103.328,"America/Regina",-6,"Etc/GMT+6"
"963","05JM001","QU'APPELLE RIVER NEAR WELBY","SK","ACTIVE",TRUE,50.49128,-101.55856,"America/Regina",-6,"Etc/GMT+6"
"964","05JM010","EKAPO CREEK NEAR MARIEVAL","SK","ACTIVE",TRUE,50.53139,-102.71006,"America/Regina",-6,"Etc/GMT+6"
"965","05JM015","CUTARM CREEK NEAR SPY HILL","SK","ACTIVE",TRUE,50.59042,-101.74286,"America/Regina",-6,"Etc/GMT+6"
"966","05KD003","SASKATCHEWAN RIVER BELOW TOBIN LAKE","SK","ACTIVE",TRUE,53.70714,-103.29872,"America/Regina",-6,"Etc/GMT+6"
"967","05KD004","TOBIN LAKE AT THE SPILLWAY","SK","ACTIVE",TRUE,53.65719,-103.39561,"America/Regina",-6,"Etc/GMT+6"
"968","05KD007","SASKATCHEWAN RIVER BELOW THE FORKS","SK","ACTIVE",TRUE,53.24611,-105.06833,"America/Regina",-6,"Etc/GMT+6"
"969","05KE010","WHITE GULL CREEK AT HIGHWAY NO. 106","SK","ACTIVE",TRUE,53.86497,-104.61964,"America/Regina",-6,"Etc/GMT+6"
"970","05KH007","CARROT RIVER NEAR TURNBERRY","SK","ACTIVE",TRUE,53.61369,-102.10378,"America/Regina",-6,"Etc/GMT+6"
"971","05KH015","CARROT RIVER NEAR THE PAS","MB","ACTIVE",TRUE,53.806,-101.37486,"America/Winnipeg",-6,"Etc/GMT+6"
"972","05KJ001","SASKATCHEWAN RIVER AT THE PAS","MB","ACTIVE",TRUE,53.83806,-101.20872,"America/Winnipeg",-6,"Etc/GMT+6"
"973","05KK002","CORMORANT LAKE AT CORMORANT","MB","ACTIVE",TRUE,54.2256,-100.60483,"America/Winnipeg",-6,"Etc/GMT+6"
"974","05KK005","NORTH MOOSE LAKE AT MOOSE LAKE NARROWS CONTROL STRUCTURE","MB","ACTIVE",TRUE,53.93829,-100.14667,"America/Winnipeg",-6,"Etc/GMT+6"
"975","05KK006","SOUTH MOOSE LAKE AT MOOSE LAKE NARROWS CONTROL STRUCTURE","MB","ACTIVE",TRUE,53.9382,-100.1458,"America/Winnipeg",-6,"Etc/GMT+6"
"976","05KL005","CEDAR LAKE NEAR OLESON POINT","MB","ACTIVE",TRUE,53.31956,-100.27944,"America/Winnipeg",-6,"Etc/GMT+6"
"977","05LC001","RED DEER RIVER NEAR ERWOOD","SK","ACTIVE",TRUE,52.85947,-102.19506,"America/Regina",-6,"Etc/GMT+6"
"978","05LC004","RED DEER RIVER NEAR THE MOUTH","MB","ACTIVE",TRUE,52.87628,-101.04939,"America/Winnipeg",-6,"Etc/GMT+6"
"979","05LD001","OVERFLOWING RIVER AT OVERFLOWING RIVER","MB","ACTIVE",TRUE,53.14294,-101.1025,"America/Winnipeg",-6,"Etc/GMT+6"
"980","05LD002","LAKE WINNIPEGOSIS AT DAWSON BAY","MB","ACTIVE",TRUE,52.97453,-100.97897,"America/Winnipeg",-6,"Etc/GMT+6"
"981","05LE001","SWAN RIVER AT SWAN RIVER","MB","ACTIVE",TRUE,52.12072,-101.25167,"America/Winnipeg",-6,"Etc/GMT+6"
"982","05LE004","WOODY RIVER NEAR BOWSMAN","MB","ACTIVE",TRUE,52.25969,-101.14161,"America/Winnipeg",-6,"Etc/GMT+6"
"983","05LE005","ROARING RIVER NEAR MINITONAS","MB","ACTIVE",TRUE,52.15089,-101.06025,"America/Winnipeg",-6,"Etc/GMT+6"
"984","05LE006","SWAN RIVER NEAR MINITONAS","MB","ACTIVE",TRUE,52.196,-101.06083,"America/Winnipeg",-6,"Etc/GMT+6"
"985","05LE010","BIRCH RIVER NEAR BIRCH RIVER","MB","ACTIVE",TRUE,52.37006,-101.08661,"America/Winnipeg",-6,"Etc/GMT+6"
"986","05LG003","GARLAND RIVER NEAR GARLAND","MB","ACTIVE",TRUE,51.66739,-100.48961,"America/Winnipeg",-6,"Etc/GMT+6"
"987","05LG004","NORTH DUCK RIVER AT COWAN","MB","ACTIVE",TRUE,52.03133,-100.65003,"America/Winnipeg",-6,"Etc/GMT+6"
"988","05LH001","LAKE WINNIPEGOSIS AT WINNIPEGOSIS","MB","ACTIVE",TRUE,51.647,-99.92336,"America/Winnipeg",-6,"Etc/GMT+6"
"989","05LH005","WATERHEN RIVER NEAR WATERHEN","MB","ACTIVE",TRUE,51.8485,-99.54617,"America/Winnipeg",-6,"Etc/GMT+6"
"990","05LJ005","OCHRE RIVER AT OCHRE RIVER","MB","ACTIVE",TRUE,51.05128,-99.78842,"America/Winnipeg",-6,"Etc/GMT+6"
"991","05LJ007","TURTLE RIVER NEAR LAURIER","MB","ACTIVE",TRUE,50.94881,-99.52675,"America/Winnipeg",-6,"Etc/GMT+6"
"992","05LJ009","DAUPHIN LAKE AT OUTLET","MB","ACTIVE",TRUE,51.43992,-99.95039,"America/Winnipeg",-6,"Etc/GMT+6"
"993","05LJ010","VALLEY RIVER NEAR DAUPHIN","MB","ACTIVE",TRUE,51.28214,-100.01608,"America/Winnipeg",-6,"Etc/GMT+6"
"994","05LJ012","VERMILION RIVER NEAR DAUPHIN","MB","ACTIVE",TRUE,51.18747,-100.01611,"America/Winnipeg",-6,"Etc/GMT+6"
"995","05LJ019","MINK CREEK NEAR ETHELBERT","MB","ACTIVE",TRUE,51.41386,-100.3535,"America/Winnipeg",-6,"Etc/GMT+6"
"996","05LJ025","MOSSY RIVER BELOW OUTLET OF DAUPHIN LAKE","MB","ACTIVE",TRUE,51.45033,-99.97108,"America/Winnipeg",-6,"Etc/GMT+6"
"997","05LJ027","MCKINNON CREEK NEAR MCCREARY","MB","ACTIVE",TRUE,50.8015,-99.48533,"America/Winnipeg",-6,"Etc/GMT+6"
"998","05LJ045","WILSON RIVER NEAR ASHVILLE","MB","ACTIVE",TRUE,51.15614,-100.3325,"America/Winnipeg",-6,"Etc/GMT+6"
"999","05LK002","LAKE MANITOBA AT STEEP ROCK","MB","ACTIVE",TRUE,51.44406,-98.80317,"America/Winnipeg",-6,"Etc/GMT+6"
"1000","05LL002","WHITEMUD RIVER AT WESTBOURNE","MB","ACTIVE",TRUE,50.13494,-98.58406,"America/Winnipeg",-6,"Etc/GMT+6"
"1001","05LL005","WHITEMUD RIVER NEAR KEYES","MB","ACTIVE",TRUE,50.18528,-99.10997,"America/Winnipeg",-6,"Etc/GMT+6"
"1002","05LL012","LAKE MANITOBA NEAR WESTBOURNE","MB","ACTIVE",TRUE,50.25142,-98.58762,"America/Winnipeg",-6,"Etc/GMT+6"
"1003","05LL014","PINE CREEK NEAR MELBOURNE","MB","ACTIVE",TRUE,49.90092,-99.21439,"America/Winnipeg",-6,"Etc/GMT+6"
"1004","05LL015","BIG GRASS RIVER NEAR GLENELLA","MB","ACTIVE",TRUE,50.50569,-98.97028,"America/Winnipeg",-6,"Etc/GMT+6"
"1005","05LL019","PORTAGE DIVERSION NEAR PORTAGE LA PRAIRIE","MB","ACTIVE",TRUE,49.96556,-98.38028,"America/Winnipeg",-6,"Etc/GMT+6"
"1006","05LL021","RAT CREEK NEAR MACDONALD","MB","ACTIVE",TRUE,49.98861,-98.46417,"America/Winnipeg",-6,"Etc/GMT+6"
"1007","05LL027","PELICAN CREEK SOUTH TRIBUTARY NEAR BIRNIE","MB","ACTIVE",TRUE,50.47693,-99.47728,"America/Winnipeg",-6,"Etc/GMT+6"
"1008","05LM001","FAIRFORD RIVER NEAR FAIRFORD","MB","ACTIVE",TRUE,51.58733,-98.71181,"America/Winnipeg",-6,"Etc/GMT+6"
"1009","05LM005","LAKE ST. MARTIN NEAR HILBRE","MB","ACTIVE",TRUE,51.50883,-98.52889,"America/Winnipeg",-6,"Etc/GMT+6"
"1010","05LM006","DAUPHIN RIVER NEAR DAUPHIN RIVER","MB","ACTIVE",TRUE,52.00195,-98.32978,"America/Winnipeg",-6,"Etc/GMT+6"
"1011","05LN006","BURNT LAKE DRAIN NORTHWEST OF LUNDAR","MB","ACTIVE",TRUE,50.72078,-98.07567,"America/Winnipeg",-6,"Etc/GMT+6"
"1012","05MA002","LITTLE QUILL LAKE NEAR WYNYARD","SK","ACTIVE",TRUE,51.87256,-104.13211,"America/Regina",-6,"Etc/GMT+6"
"1013","05MA010","BIG QUILL LAKE NEAR KANDAHAR","SK","ACTIVE",TRUE,51.78137,-104.32448,"America/Regina",-6,"Etc/GMT+6"
"1014","05MA011","BIRCH CREEK NEAR ELFROS","SK","ACTIVE",TRUE,51.74647,-103.8745,"America/Regina",-6,"Etc/GMT+6"
"1015","05MA012","IRONSPRING CREEK NEAR WATSON","SK","ACTIVE",TRUE,52.05683,-104.49983,"America/Regina",-6,"Etc/GMT+6"
"1016","05MA016","ROMANCE CREEK NEAR WATSON","SK","ACTIVE",TRUE,51.99397,-104.55392,"America/Regina",-6,"Etc/GMT+6"
"1017","05MA020","QUILL CREEK NEAR QUILL LAKE","SK","ACTIVE",TRUE,52.01367,-104.25039,"America/Regina",-6,"Etc/GMT+6"
"1018","05MA021","MAGNUSSON CREEK NEAR WYNYARD","SK","ACTIVE",TRUE,51.81422,-104.20531,"America/Regina",-6,"Etc/GMT+6"
"1019","05MA025","RANCH CREEK ABOVE RANCH LAKE","SK","ACTIVE",TRUE,52.40553,-104.78925,"America/Regina",-6,"Etc/GMT+6"
"1020","05MB001","YORKTON CREEK NEAR EBENEZER","SK","ACTIVE",TRUE,51.3805,-102.50472,"America/Regina",-6,"Etc/GMT+6"
"1021","05MB003","WHITESAND RIVER NEAR CANORA","SK","ACTIVE",TRUE,51.63622,-102.36981,"America/Regina",-6,"Etc/GMT+6"
"1022","05MC001","ASSINIBOINE RIVER AT STURGIS","SK","ACTIVE",TRUE,51.93972,-102.54694,"America/Regina",-6,"Etc/GMT+6"
"1023","05MC003","LILIAN RIVER NEAR LADY LAKE","SK","ACTIVE",TRUE,52.02278,-102.625,"America/Regina",-6,"Etc/GMT+6"
"1024","05MD004","ASSINIBOINE RIVER AT KAMSACK","SK","ACTIVE",TRUE,51.56489,-101.91656,"America/Regina",-6,"Etc/GMT+6"
"1025","05MD005","SHELL RIVER NEAR INGLIS","MB","ACTIVE",TRUE,50.96334,-101.31877,"America/Winnipeg",-6,"Etc/GMT+6"
"1026","05MD007","SHELL RIVER NEAR ROBLIN","MB","ACTIVE",TRUE,51.36192,-101.25622,"America/Winnipeg",-6,"Etc/GMT+6"
"1027","05MD009","LAKE OF THE PRAIRIES NEAR SHELLMOUTH","MB","ACTIVE",TRUE,50.96038,-101.41243,"America/Winnipeg",-6,"Etc/GMT+6"
"1028","05MD010","STONY CREEK NEAR KAMSACK","SK","ACTIVE",TRUE,51.38897,-101.83897,"America/Regina",-6,"Etc/GMT+6"
"1029","05MD011","LAKE OF THE PRAIRIES NEAR ROBLIN","MB","ACTIVE",TRUE,51.23069,-101.52469,"America/Winnipeg",-6,"Etc/GMT+6"
"1030","05ME001","ASSINIBOINE RIVER NEAR RUSSELL","MB","ACTIVE",TRUE,50.81005,-101.43536,"America/Winnipeg",-6,"Etc/GMT+6"
"1031","05ME003","BIRDTAIL CREEK NEAR BIRTLE","MB","ACTIVE",TRUE,50.53473,-100.95249,"America/Winnipeg",-6,"Etc/GMT+6"
"1032","05ME005","CONJURING CREEK NEAR RUSSELL","MB","ACTIVE",TRUE,50.79514,-101.29923,"America/Winnipeg",-6,"Etc/GMT+6"
"1033","05ME006","ASSINIBOINE RIVER NEAR MINIOTA","MB","ACTIVE",TRUE,50.06361,-101.02174,"America/Winnipeg",-6,"Etc/GMT+6"
"1034","05ME007","SMITH CREEK NEAR MARCHWELL","SK","ACTIVE",TRUE,50.83283,-101.57875,"America/Regina",-6,"Etc/GMT+6"
"1035","05ME009","SCISSOR CREEK NEAR MCAULEY","MB","ACTIVE",TRUE,50.26967,-101.38425,"America/Winnipeg",-6,"Etc/GMT+6"
"1036","05ME010","SILVER CREEK NEAR BINSCARTH","MB","ACTIVE",TRUE,50.62294,-101.25642,"America/Winnipeg",-6,"Etc/GMT+6"
"1037","05ME011","ASSINIBOINE RIVER SOUTHWEST OF ST. LAZARE","MB","ACTIVE",TRUE,50.44222,-101.31861,"America/Winnipeg",-6,"Etc/GMT+6"
"1038","05MF001","LITTLE SASKATCHEWAN RIVER NEAR MINNEDOSA","MB","ACTIVE",TRUE,50.35881,-99.90753,"America/Winnipeg",-6,"Etc/GMT+6"
"1039","05MF008","ROLLING RIVER NEAR ERICKSON","MB","ACTIVE",TRUE,50.52331,-99.94614,"America/Winnipeg",-6,"Etc/GMT+6"
"1040","05MF018","LITTLE SASKATCHEWAN RIVER NEAR RIVERS","MB","ACTIVE",TRUE,50.02361,-100.20775,"America/Winnipeg",-6,"Etc/GMT+6"
"1041","05MF020","LAKE WAHTOPANAH NEAR RIVERS","MB","ACTIVE",TRUE,50.02966,-100.20336,"America/Winnipeg",-6,"Etc/GMT+6"
"1042","05MF024","LITTLE SASKATCHEWAN RIVER NEAR HOROD","MB","ACTIVE",TRUE,50.69,-100.24894,"America/Winnipeg",-6,"Etc/GMT+6"
"1043","05MG001","ARROW RIVER NEAR ARROW RIVER","MB","ACTIVE",TRUE,50.09267,-100.95604,"America/Winnipeg",-6,"Etc/GMT+6"
"1044","05MG003","GOPHER CREEK NEAR VIRDEN","MB","ACTIVE",TRUE,49.78344,-100.96639,"America/Winnipeg",-6,"Etc/GMT+6"
"1045","05MG004","OAK RIVER NEAR RIVERS","MB","ACTIVE",TRUE,50.02578,-100.39427,"America/Winnipeg",-6,"Etc/GMT+6"
"1046","05MG013","ASSINIBOINE RIVER NORTH OF GRISWOLD","MB","ACTIVE",TRUE,49.84306,-100.46278,"America/Winnipeg",-6,"Etc/GMT+6"
"1047","05MG014","ASSINIBOINE RIVER EAST OF VIRDEN","MB","ACTIVE",TRUE,49.87528,-100.84889,"America/Winnipeg",-6,"Etc/GMT+6"
"1048","05MG015","BAILEYS CREEK NEAR OAK LAKE","MB","ACTIVE",TRUE,49.86061,-100.66764,"America/Winnipeg",-6,"Etc/GMT+6"
"1049","05MH001","ASSINIBOINE RIVER AT BRANDON","MB","ACTIVE",TRUE,49.86144,-99.96158,"America/Winnipeg",-6,"Etc/GMT+6"
"1050","05MH005","ASSINIBOINE RIVER NEAR HOLLAND","MB","ACTIVE",TRUE,49.69864,-98.88956,"America/Winnipeg",-6,"Etc/GMT+6"
"1051","05MH006","LITTLE SOURIS RIVER NEAR BRANDON","MB","ACTIVE",TRUE,49.73217,-99.84886,"America/Winnipeg",-6,"Etc/GMT+6"
"1052","05MH007","EPINETTE CREEK NEAR CARBERRY","MB","ACTIVE",TRUE,49.74183,-99.32512,"America/Winnipeg",-6,"Etc/GMT+6"
"1053","05MH008","CYPRESS RIVER NEAR BRUXELLES","MB","ACTIVE",TRUE,49.44639,-98.908,"America/Winnipeg",-6,"Etc/GMT+6"
"1054","05MJ001","ASSINIBOINE RIVER AT HEADINGLEY","MB","ACTIVE",TRUE,49.86828,-97.40528,"America/Winnipeg",-6,"Etc/GMT+6"
"1055","05MJ003","ASSINIBOINE RIVER NEAR PORTAGE LA PRAIRIE","MB","ACTIVE",TRUE,49.93778,-98.27372,"America/Winnipeg",-6,"Etc/GMT+6"
"1056","05MJ004","STURGEON CREEK AT ST. JAMES","MB","ACTIVE",TRUE,49.88175,-97.27983,"America/Winnipeg",-6,"Etc/GMT+6"
"1057","05MJ006","PORTAGE RESERVOIR NEAR PORTAGE LA PRAIRIE","MB","ACTIVE",TRUE,49.94442,-98.33667,"America/Winnipeg",-6,"Etc/GMT+6"
"1058","05MJ012","ASSINIBOINE RIVER AT BAIE ST. PAUL","MB","ACTIVE",TRUE,50.01206,-97.76083,"America/Winnipeg",-6,"Etc/GMT+6"
"1059","05MJ013","OMANDS CREEK NEAR EMPRESS STREET EAST","MB","ACTIVE",TRUE,49.88425,-97.19467,"America/Winnipeg",-6,"Etc/GMT+6"
"1060","05NA003","LONG CREEK AT WESTERN CROSSING OF INTERNATIONAL BOUNDARY","SK","ACTIVE",TRUE,49.00008,-103.35256,"America/Regina",-6,"Etc/GMT+6"
"1061","05NA005","GIBSON CREEK NEAR RADVILLE","SK","ACTIVE",TRUE,49.48417,-104.3375,"America/Regina",-6,"Etc/GMT+6"
"1062","05NA006","LARSEN RESERVOIR NEAR RADVILLE","SK","ACTIVE",TRUE,49.47517,-104.28169,"America/Regina",-6,"Etc/GMT+6"
"1063","05NB001","LONG CREEK NEAR ESTEVAN","SK","ACTIVE",TRUE,49.10208,-103.01697,"America/Regina",-6,"Etc/GMT+6"
"1064","05NB011","YELLOW GRASS DITCH NEAR YELLOW GRASS","SK","ACTIVE",TRUE,49.78639,-104.03967,"America/Regina",-6,"Etc/GMT+6"
"1065","05NB014","JEWEL CREEK NEAR GOODWATER","SK","ACTIVE",TRUE,49.38583,-103.71194,"America/Regina",-6,"Etc/GMT+6"
"1066","05NB016","ROUGHBARK RESERVOIR NEAR WEYBURN","SK","ACTIVE",TRUE,49.50125,-103.71975,"America/Regina",-6,"Etc/GMT+6"
"1067","05NB018","TATAGWA LAKE DRAIN NEAR WEYBURN","SK","ACTIVE",TRUE,49.59986,-103.948,"America/Regina",-6,"Etc/GMT+6"
"1068","05NB020","NICKLE LAKE NEAR WEYBURN","SK","ACTIVE",TRUE,49.57539,-103.76928,"America/Regina",-6,"Etc/GMT+6"
"1069","05NB021","SHORT CREEK NEAR ROCHE PERCEE","SK","ACTIVE",TRUE,49.03125,-102.84961,"America/Regina",-6,"Etc/GMT+6"
"1070","05NB032","RAFFERTY RESERVOIR NEAR ESTEVAN","SK","ACTIVE",TRUE,49.14558,-103.09461,"America/Regina",-6,"Etc/GMT+6"
"1071","05NB033","MOSELEY CREEK NEAR HALBRITE","SK","ACTIVE",TRUE,49.49483,-103.62958,"America/Regina",-6,"Etc/GMT+6"
"1072","05NB035","COOKE CREEK NEAR GOODWATER","SK","ACTIVE",TRUE,49.35264,-103.61403,"America/Regina",-6,"Etc/GMT+6"
"1073","05NB036","SOURIS RIVER BELOW RAFFERTY RESERVOIR","SK","ACTIVE",TRUE,49.14339,-103.08311,"America/Regina",-6,"Etc/GMT+6"
"1074","05NB038","BOUNDARY RESERVOIR DIVERSION CANAL NEAR ESTEVAN","SK","ACTIVE",TRUE,49.14817,-103.11214,"America/Regina",-6,"Etc/GMT+6"
"1075","05NB039","TRIBUTARY NEAR OUTRAM","SK","ACTIVE",TRUE,49.17408,-103.30131,"America/Regina",-6,"Etc/GMT+6"
"1076","05NB040","SOURIS RIVER NEAR RALPH","SK","ACTIVE",TRUE,49.53122,-103.6775,"America/Regina",-6,"Etc/GMT+6"
"1077","05NB041","ROUGHBARK CREEK ABOVE RAFFERTY RESERVOIR","SK","ACTIVE",TRUE,49.46417,-103.68444,"America/Regina",-6,"Etc/GMT+6"
"1078","05NC002","MOOSE MOUNTAIN LAKE (RESERVOIR) NEAR CORNING","SK","ACTIVE",TRUE,49.89253,-103.03044,"America/Regina",-6,"Etc/GMT+6"
"1079","05ND010","MOOSE MOUNTAIN CREEK ABOVE GRANT DEVINE LAKE","SK","ACTIVE",TRUE,49.52278,-102.17194,"America/Regina",-6,"Etc/GMT+6"
